#bamPEFragmentSize
Size	Occurrences	Sample
674	153	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
675	143	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
676	156	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
677	127	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
678	143	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
679	153	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
680	143	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
681	137	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
682	133	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
683	120	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
684	121	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
685	123	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
686	177	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
687	133	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
688	135	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
689	134	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
690	137	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
691	122	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
692	109	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
693	97	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
694	140	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
695	111	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
696	117	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
697	105	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
698	111	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
699	121	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
700	118	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
701	112	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
702	114	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
703	122	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
704	128	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
705	115	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
706	116	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
707	130	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
708	99	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
709	96	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
710	119	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
711	88	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
712	92	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
713	113	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
714	103	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
715	103	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
716	109	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
717	88	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
718	96	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
719	104	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
720	107	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
721	115	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
722	114	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
723	105	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
724	114	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
725	73	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
726	107	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
727	87	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
728	79	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
729	105	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
730	86	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
731	88	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
732	94	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
733	89	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
734	80	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
735	106	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
736	89	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
737	79	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
738	82	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
739	67	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
740	94	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
741	95	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
742	88	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
743	89	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
744	83	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
745	84	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
746	76	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
747	81	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
748	73	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
749	82	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
750	95	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
751	86	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
752	75	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
753	68	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
754	74	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
755	80	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
756	75	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
757	76	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
758	74	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
759	48	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
760	82	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
761	71	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
762	76	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
763	80	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
764	73	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
765	89	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
766	73	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
767	83	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
768	66	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
769	67	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
770	77	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
771	51	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
772	50	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
773	71	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
774	69	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
775	70	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
776	71	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
777	62	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
778	59	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
779	69	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
780	41	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
781	55	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
782	74	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
783	60	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
784	63	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
785	61	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
786	61	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
787	74	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
788	42	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
789	57	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
790	64	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
791	61	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
792	56	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
793	43	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
794	57	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
795	50	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
796	63	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
797	43	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
798	58	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
799	47	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
800	46	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
801	56	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
802	59	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
803	48	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
804	40	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
805	62	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
806	49	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
807	55	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
808	35	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
809	46	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
810	55	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
811	41	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
812	45	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
813	51	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
814	32	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
815	55	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
816	45	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
817	45	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
818	56	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
819	37	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
820	50	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
821	39	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
822	57	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
823	52	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
824	43	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
825	46	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
826	35	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
827	30	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
828	64	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
829	48	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
830	30	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
831	50	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
832	42	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
833	38	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
834	47	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
835	38	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
836	31	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
837	39	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
838	40	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
839	36	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
840	36	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
841	36	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
842	40	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
843	36	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
844	35	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
845	24	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
846	42	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
847	41	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
848	38	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
849	42	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
850	36	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
851	33	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
852	22	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
853	29	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
854	35	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
855	30	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
856	38	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
857	37	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
858	32	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
859	33	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
860	35	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
861	32	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
862	36	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
863	26	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
864	17	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
865	34	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
866	35	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
867	39	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
868	23	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
869	26	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
870	39	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
871	26	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
872	37	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
873	30	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
874	23	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
875	22	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
876	29	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
877	25	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
878	17	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
879	36	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
880	31	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
881	18	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
882	21	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
883	22	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
884	26	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
885	33	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
886	16	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
887	35	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
888	26	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
889	28	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
890	32	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
891	22	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
892	27	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
893	26	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
894	28	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
895	22	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
896	25	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
897	29	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
898	18	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
899	25	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
900	28	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
901	28	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
902	20	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
903	17	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
904	22	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
905	26	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
906	16	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
907	21	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
908	18	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
909	13	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
910	19	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
911	17	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
912	23	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
913	24	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
914	19	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
915	21	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
916	17	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
917	14	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
918	25	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
919	22	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
920	19	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
921	24	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
922	26	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
923	19	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
924	11	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
925	20	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
926	17	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
927	20	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
928	15	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
929	17	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
930	19	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
931	22	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
932	16	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
933	12	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
934	13	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
935	17	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
936	14	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
937	14	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
938	13	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
939	18	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
940	12	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
941	18	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
942	12	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
943	23	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
944	10	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
945	8	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
946	12	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
947	14	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
948	11	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
949	13	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
950	11	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
951	14	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
952	13	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
953	11	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
954	11	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
955	12	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
956	14	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
957	13	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
958	9	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
959	12	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
960	12	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
961	9	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
962	18	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
963	11	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
964	14	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
965	10	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
966	11	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
967	13	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
968	15	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
969	8	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
970	8	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
971	5	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
972	9	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
973	11	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
974	11	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
975	7	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
976	10	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
977	13	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
978	8	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
979	9	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
980	14	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
981	8	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
982	11	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
983	4	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
984	15	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
985	11	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
986	6	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
987	6	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
988	8	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
989	14	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
990	9	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
991	7	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
992	8	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
993	7	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
994	7	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
995	6	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
996	9	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
997	12	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
998	6	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
999	3	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1000	16	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1001	8	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1002	7	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1003	10	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1004	4	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1005	10	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1006	12	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1007	8	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1008	5	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1009	5	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1010	13	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1011	5	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1012	7	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
1013	14	Results/mapping/Lamina_ChattyPatty_Nuclei.markdup.sorted.bam
